time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010443399637	8.46292	0.243462	0	0	0	radar	6.89998e-310	8.46292	0.243462	8.6	0.25	-3.00029	0
1477010443449633	8.4485	0.251375	-0.000719494	5.12286e-18	0	lidar	0.000275958	8.44818	0.251553	8.45	0.25	-3.00027	0
1477010443499690	8.47145	0.2488	-0.00548363	1.9319e-06	2.63588e-07	radar	0.12598	8.56759	0.241943	8.45	0.25	0	0
1477010443549747	8.46433	0.250982	-0.00833993	-1.25048e-05	-2.11661e-06	lidar	0.0065375	8.45582	0.253997	8.45	0.25	0	0
1477010443604698	8.37667	0.251326	-0.903503	0.000824322	0.000256535	radar	19.6877	8.42544	0.254042	8.35	0.25	-1.81979	0
1477010443659650	8.30948	0.250664	-0.923648	0.00193854	0.000552442	lidar	0.322852	8.23962	0.24916	8.25	0.25	-1.81978	0
1477010443709653	8.10593	0.240587	-1.22114	0.0873542	0.0299541	radar	20.7307	7.93286	0.188391	8.05	0.2	-3.99976	-0.99994
1477010443759657	8.00322	0.212882	-1.26553	0.196825	0.0624691	lidar	1.82154	7.84073	0.159858	7.85	0.15	-3.99972	-0.99993
1477010443809660	7.82678	0.214857	-1.43765	-0.176332	-0.0907221	radar	9.87414	7.61269	0.155818	7.7	0.15	-2.99982	0
1477010443859663	7.71978	0.192978	-1.48771	0.0123534	-0.019104	lidar	2.0358	7.54016	0.159641	7.55	0.15	-2.99982	0
1477010443914714	7.60922	0.162715	-1.56928	0.169429	0.0439765	radar	1.86545	7.50815	0.0953827	7.45	0.100001	-1.8165	-0.908239
1477010443969766	7.49937	0.0911144	-1.61634	0.432474	0.150716	lidar	1.72865	7.3426	0.0345312	7.35	0.0500011	-1.81648	-0.90823
1477010444024741	7.33477	0.17539	-1.79319	-0.324584	-0.447375	radar	7.55072	7.20598	0.00492725	7.2	9.49949e-07	-2.72851	-0.909507
1477010444079717	7.20222	0.0739177	-1.86731	0.0518987	-0.222265	lidar	2.75413	7.05406	-0.0533413	7.05	-0.0499992	-2.72849	-0.909499
1477010444134693	7.0871	0.00240216	-1.89181	0.218607	-0.0920563	radar	2.1244	6.74585	-0.143185	6.95	-0.15	-1.81898	-1.81898
1477010444189670	6.9644	-0.135561	-1.94486	0.48782	0.139934	lidar	2.04151	6.84972	-0.258748	6.85	-0.25	-1.81896	-1.81897
1477010444239651	6.85119	-0.167826	-2.02615	0.386532	-0.177472	radar	2.27658	6.66966	-0.346668	6.75	-0.349999	-2.00076	-2.00075
1477010444289632	6.74076	-0.298108	-2.09977	0.540657	-0.0433717	lidar	2.39021	6.64329	-0.462604	6.65	-0.449999	-2.00076	-2.00075
1477010444339690	6.6937	-0.469292	-2.07319	0.890733	0.708322	radar	4.2138	6.60862	-0.557035	6.6	-0.549999	-0.998836	-1.99769
1477010444389748	6.6211	-0.57863	-2.1098	0.962046	0.7291	lidar	0.517584	6.56029	-0.650892	6.55	-0.65	-0.99884	-1.99769
1477010444444769	6.58267	-0.744249	-2.16421	1.2096	1.17595	radar	1.87974	6.40696	-0.842921	6.5	-0.85	-0.908747	-3.63498
1477010444499791	6.53199	-0.899026	-2.22414	1.29792	1.14366	lidar	1.62966	6.45805	-1.05268	6.45	-1.05	-0.908739	-3.63494
1477010444554767	6.42489	-0.975867	-2.16385	1.05605	0.394095	radar	6.44133	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898
1477010444609744	6.3475	-1.11258	-2.22119	1.07373	0.341754	lidar	1.50697	6.25499	-1.25007	6.25	-1.25	-1.81896	-1.81896
1477010444664705	6.45712	-1.31699	-2.28541	1.61252	1.45366	radar	33.7764	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894
1477010444719667	6.44779	-1.48193	-2.35365	1.6862	1.40806	lidar	2.06076	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891
1477010444769692	6.38319	-1.57998	-2.24324	1.52713	0.924694	radar	10.0955	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985
1477010444819718	6.35208	-1.73874	-2.32141	1.54837	0.85644	lidar	3.07284	6.24641	-1.95075	6.25	-1.95	-0.999489	-2.99847
1477010444869719	6.41313	-1.89925	-2.4425	1.75424	1.15099	radar	9.21348	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994
1477010444919720	6.41667	-2.05818	-2.50655	1.78915	1.10234	lidar	2.05004	6.34644	-2.23829	6.35	-2.25	0.999979	-2.99994
1477010444974743	6.4015	-2.20329	-2.47923	1.76007	0.943611	radar	3.58959	6.32593	-2.40018	6.35	-2.4	0	-2.72613
1477010445029767	6.40748	-2.37715	-2.54095	1.78468	0.897072	lidar	1.88353	6.34927	-2.55175	6.35	-2.55	0	-2.72611
1477010445084742	6.45719	-2.53802	-2.61188	1.8683	0.952808	radar	2.05082	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851
1477010445139717	6.48169	-2.70781	-2.66002	1.89553	0.917186	lidar	1.1625	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851
1477010445189758	6.48923	-2.84334	-2.63144	1.88618	0.833672	radar	2.29057	6.46536	-3.00452	6.45	-3	0	-2.99754
1477010445239799	6.50601	-3.00546	-2.68129	1.89704	0.795184	lidar	1.43002	6.44119	-3.14955	6.45	-3.15	0	-2.99754
1477010445294720	6.56172	-3.16462	-2.73455	1.95002	0.812615	radar	1.18021	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
1477010445349641	6.5971	-3.33623	-2.7754	1.96789	0.781999	lidar	1.00706	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312
1477010445404670	6.67977	-3.49558	-2.85372	2.03649	0.822519	radar	2.4704	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
1477010445459700	6.74795	-3.65768	-2.88355	2.07049	0.808998	lidar	0.523319	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581
1477010445514767	6.80824	-3.7994	-2.85461	2.09366	0.779878	radar	1.03346	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
1477010445569835	6.87594	-3.9609	-2.88369	2.1186	0.760729	lidar	0.558312	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393
1477010445624820	6.93562	-4.0964	-2.84116	2.13652	0.730063	radar	1.35369	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
1477010445679806	6.99821	-4.25584	-2.86548	2.1518	0.705386	lidar	0.659076	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799
1477010445734748	7.0398	-4.37145	-2.73085	2.1511	0.650302	radar	8.70504	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
1477010445789690	7.10347	-4.51176	-2.73898	2.16879	0.633223	lidar	0.324444	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
1477010445844738	7.17025	-4.63235	-2.69405	2.18837	0.613887	radar	1.04723	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
1477010445899786	7.22878	-4.78128	-2.7104	2.19435	0.587503	lidar	0.789924	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
1477010445954759	7.33233	-4.92467	-2.79473	2.23173	0.598562	radar	2.50452	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
1477010446009732	7.39661	-5.07484	-2.80816	2.23509	0.570725	lidar	0.8962	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
1477010446064786	7.47003	-5.19501	-2.76608	2.25086	0.553096	radar	1.13048	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
1477010446119841	7.53453	-5.34927	-2.78381	2.24839	0.52189	lidar	1.11685	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
1477010446174794	7.62252	-5.47246	-2.76742	2.26821	0.511707	radar	0.498801	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
1477010446229748	7.7009	-5.60935	-2.77553	2.27631	0.492806	lidar	0.402976	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
1477010446284703	7.77798	-5.72081	-2.72507	2.29037	0.478114	radar	1.2726	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
1477010446339659	7.84129	-5.86713	-2.73363	2.28267	0.446169	lidar	1.15272	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
1477010446389694	7.95621	-6.00262	-2.87496	2.30967	0.457612	radar	7.95254	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
1477010446439730	8.02659	-6.14265	-2.88869	2.30319	0.429713	lidar	0.906637	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
1477010446494754	8.12192	-6.26073	-2.84933	2.31811	0.419101	radar	1.34761	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
1477010446549779	8.2102	-6.39608	-2.85537	2.32178	0.400718	lidar	0.362229	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
1477010446604767	8.29483	-6.50477	-2.80121	2.33279	0.388696	radar	1.42876	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
1477010446659755	8.36311	-6.65402	-2.80716	2.31731	0.353916	lidar	1.27209	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
1477010446714702	8.45493	-6.7681	-2.79155	2.32879	0.346152	radar	0.481163	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
1477010446769649	8.53187	-6.90375	-2.79164	2.32199	0.321922	lidar	0.641527	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
1477010446819646	8.60869	-7.00306	-2.75507	2.32882	0.312326	radar	0.878366	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
1477010446869643	8.6634	-7.14333	-2.76003	2.30594	0.276193	lidar	1.42298	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
1477010446919691	8.77494	-7.27215	-2.86996	2.31964	0.27977	radar	5.14123	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
1477010446969739	8.83486	-7.42136	-2.87993	2.29443	0.242886	lidar	1.49613	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
1477010447024687	8.90623	-7.52855	-2.7645	2.29196	0.223671	radar	6.37389	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
1477010447079636	8.96607	-7.67755	-2.76445	2.26811	0.189813	lidar	1.25619	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
1477010447129681	9.04913	-7.79131	-2.77494	2.2713	0.184355	radar	0.370033	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
1477010447179726	9.09294	-7.93932	-2.77792	2.23885	0.145406	lidar	1.68189	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
1477010447234713	9.14012	-8.03976	-2.63955	2.22616	0.120586	radar	7.82564	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
1477010447289701	9.18742	-8.18499	-2.63663	2.19862	0.0888269	lidar	1.19874	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
1477010447339681	9.26853	-8.30476	-2.67392	2.20062	0.0881517	radar	0.744103	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
1477010447389662	9.29851	-8.45396	-2.6776	2.1621	0.0484303	lidar	1.82423	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
1477010447444637	9.34631	-8.56748	-2.57962	2.14475	0.0244629	radar	4.47704	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
1477010447499613	9.38047	-8.71544	-2.57802	2.11144	-0.00746495	lidar	1.26157	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
1477010447549622	9.51703	-8.87053	-2.84493	2.1482	0.0432232	radar	31.1862	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
1477010447599631	9.55305	-9.03344	-2.86144	2.11003	0.00622055	lidar	1.5682	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
1477010447649652	9.59852	-9.14975	-2.78598	2.09224	-0.0155635	radar	2.8904	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
1477010447699673	9.63559	-9.29569	-2.79159	2.06407	-0.0407543	lidar	0.730917	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
1477010447749669	9.67511	-9.41188	-2.73164	2.04569	-0.0599819	radar	1.89176	9.47534	-9.42627	9.55	-9.5	0	-3.00023
1477010447799666	9.6892	-9.5696	-2.74136	2.00249	-0.0968719	lidar	1.6041	9.54779	-9.64959	9.55	-9.65	0	-3.0002
1477010447849716	9.7566	-9.70657	-2.78694	2.00265	-0.0887814	radar	1.05821	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
1477010447899766	9.77179	-9.86464	-2.79757	1.96297	-0.121005	lidar	1.25302	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
1477010447954720	9.79276	-9.9948	-2.70961	1.93062	-0.152558	radar	3.99244	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
1477010448009675	9.8205	-10.1423	-2.70676	1.90589	-0.16755	lidar	0.389337	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
1477010448059664	9.86255	-10.2759	-2.70434	1.8931	-0.172764	radar	0.528994	9.92627	-10.4745	9.75	-10.3	0	-3.00065
1477010448109654	9.86726	-10.4275	-2.7146	1.85549	-0.19899	lidar	0.884397	9.75524	-10.4732	9.75	-10.45	0	-3.00063
1477010448164710	9.91142	-10.5728	-2.73827	1.84977	-0.190795	radar	0.907363	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
1477010448219767	9.92674	-10.7312	-2.74443	1.82054	-0.207692	lidar	0.377204	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
1477010448274697	9.93744	-10.8702	-2.68548	1.78739	-0.23501	radar	2.14799	9.88465	-10.9383	9.85	-10.9	0	-2.73074
1477010448329628	9.93589	-11.0281	-2.69147	1.75175	-0.255474	lidar	0.600062	9.83614	-11.041	9.85	-11.05	0	-2.73073
1477010448379634	9.95455	-11.1606	-2.69055	1.73622	-0.257936	radar	0.100525	9.83952	-11.1692	9.85	-11.2	0	-2.99965
1477010448429641	9.94259	-11.3121	-2.70502	1.69898	-0.279634	lidar	0.654133	9.84568	-11.3496	9.85	-11.35	0	-2.99961
1477010448479667	9.95808	-11.4508	-2.71371	1.68431	-0.279462	radar	0.11525	9.87961	-11.5637	9.85	-11.5	0	-2.99843
1477010448529693	9.9379	-11.6024	-2.72787	1.64589	-0.301216	lidar	0.71683	9.83206	-11.6307	9.85	-11.65	0	-2.99843
1477010448579678	9.88026	-11.7168	-2.59138	1.56494	-0.386889	radar	16.0982	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
1477010448629664	9.84924	-11.8531	-2.59661	1.52659	-0.403864	lidar	0.573174	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
1477010448679644	9.83131	-11.9796	-2.58484	1.49738	-0.414431	radar	0.263667	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
1477010448729625	9.78099	-12.1245	-2.60461	1.44986	-0.438006	lidar	0.991598	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
1477010448779630	9.7244	-12.2444	-2.54587	1.38382	-0.495493	radar	5.56969	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
1477010448829636	9.6669	-12.3728	-2.55296	1.33837	-0.513751	lidar	0.814808	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
1477010448879685	9.56548	-12.4714	-2.46418	1.23557	-0.612558	radar	13.3515	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
1477010448929734	9.48936	-12.5882	-2.47194	1.18343	-0.631378	lidar	0.988892	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
1477010448984693	9.41694	-12.7075	-2.45717	1.12746	-0.658225	radar	0.818332	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
1477010449039652	9.32984	-12.8226	-2.45846	1.07393	-0.673493	lidar	0.835383	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
1477010449089745	9.17354	-12.8989	-2.39423	0.920852	-0.827507	radar	26.6007	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
1477010449139839	9.04519	-12.9959	-2.4236	0.846161	-0.855393	lidar	2.4087	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
1477010449194745	8.90119	-13.0747	-2.41908	0.735699	-0.934848	radar	5.90213	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
1477010449249651	8.77537	-13.1463	-2.41713	0.666231	-0.950759	lidar	1.22155	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
1477010449299701	8.62275	-13.1994	-2.43627	0.548699	-1.03968	radar	7.20474	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
1477010449349751	8.4876	-13.2479	-2.44633	0.476676	-1.05631	lidar	1.34976	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
1477010449404748	8.29591	-13.276	-2.50009	0.329157	-1.17011	radar	11.9419	8.22926	-13.1698	8.2	-13.15	-2.72741	0
1477010449459745	8.14292	-13.2927	-2.49757	0.244808	-1.18759	lidar	1.64899	8.03583	-13.1513	8.05	-13.15	-2.72742	0
1477010449514693	7.9757	-13.2998	-2.53252	0.139028	-1.23694	radar	2.89797	7.82914	-13.0525	7.9	-13.15	-2.72986	0
1477010449569641	7.82687	-13.2914	-2.52502	0.0553185	-1.25118	lidar	1.04034	7.76538	-13.1647	7.75	-13.15	-2.72986	0
1477010449619676	7.74093	-13.316	-2.44669	0.0429415	-1.18465	radar	5.66564	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
1477010449669711	7.58816	-13.3108	-2.48045	-0.028934	-1.19245	lidar	1.23876	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
1477010449724687	7.44195	-13.2914	-2.49074	-0.105127	-1.20271	radar	1.00737	7.21108	-13.0985	7.3	-13.25	-2.72846	0
1477010449779664	7.2797	-13.2707	-2.52601	-0.177191	-1.20476	lidar	0.828068	7.16011	-13.2382	7.15	-13.25	-2.72844	0
1477010449829700	7.12093	-13.2104	-2.60648	-0.280669	-1.25829	radar	5.22999	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
1477010449879736	6.96972	-13.1713	-2.64476	-0.344954	-1.25612	lidar	0.815868	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
1477010449934724	6.83516	-13.1234	-2.64202	-0.409244	-1.25074	radar	0.131277	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
1477010449989712	6.67546	-13.0677	-2.68286	-0.472432	-1.24248	lidar	0.767848	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
1477010450044722	6.57855	-13.0344	-2.54767	-0.50055	-1.1855	radar	9.27021	6.40137	-13.0799	6.4	-13.05	-2.72678	0
1477010450099732	6.41474	-12.988	-2.60445	-0.543312	-1.16154	lidar	1.59626	6.26174	-13.0534	6.25	-13.05	-2.72678	0
1477010450154684	6.30175	-12.929	-2.55438	-0.589961	-1.13797	radar	1.72527	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
1477010450209637	6.13147	-12.8777	-2.62057	-0.62051	-1.10545	lidar	2.39452	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
1477010450259674	5.99564	-12.7684	-2.75029	-0.698738	-1.14079	radar	6.8285	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
1477010450309711	5.83822	-12.6999	-2.81008	-0.726002	-1.11079	lidar	2.10878	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
1477010450364717	5.74443	-12.6294	-2.67932	-0.76099	-1.07127	radar	8.6962	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
1477010450419723	5.58857	-12.5591	-2.72252	-0.781912	-1.03537	lidar	1.87611	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
1477010450474743	5.47077	-12.4422	-2.77075	-0.840874	-1.04071	radar	0.920751	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
1477010450529764	5.30794	-12.3658	-2.81585	-0.851084	-0.996826	lidar	2.5543	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
1477010450584712	5.21022	-12.2671	-2.76634	-0.892767	-0.980357	radar	1.36532	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
1477010450639660	5.06664	-12.1763	-2.79682	-0.909305	-0.945792	lidar	1.48362	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
1477010450689678	4.97422	-12.0617	-2.80772	-0.953598	-0.942472	radar	0.508621	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
1477010450739696	4.85585	-11.9748	-2.8217	-0.968577	-0.913195	lidar	1.08123	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
1477010450794748	4.765	-11.8445	-2.83713	-1.01658	-0.91205	radar	0.154774	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
1477010450849800	4.67374	-11.7185	-2.84052	-1.05695	-0.903062	lidar	0.0956052	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
1477010450904754	4.62231	-11.6105	-2.71534	-1.10336	-0.895107	radar	5.71346	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
1477010450959709	4.55112	-11.4932	-2.70449	-1.14202	-0.886069	lidar	0.325736	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
1477010451009669	4.44441	-11.3159	-2.96141	-1.17742	-0.883225	radar	24.7357	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
1477010451059629	4.40485	-11.1709	-2.95945	-1.23193	-0.89284	lidar	0.106261	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
